"weight","new_entrepreneur","established_entrepreneur","knows_entrepreneur","local_opportunity","entrepreneurial_skill","fear_of_failure","wants_entrepreneurship","respects_entrepreneurship","follows_entrepreneurship","future_startup","discontinued_business","discontinued_business_continuation","is_investor","investment","investment_relationship","gender","age_range","household_size","household_income","education","new_entrepreneur_industry","established_entrepreneur_industry","new_entrepreneur_new_jobs","established_entrepreneur_new_jobs","established_entrepreneur_owners","new_entrepreneur_owners","new_entrepreneur_external_sales","established_entrepreneur_external_sales","new_entrepreneur_innovation","year","new_entrepreneur_local_innovation","new_entrepreneur_employees","established_entrepreneur_employees","race","region"
0.987293967,"No","No","No","No","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"Great Lakes"
1.137134843,"Yes","No","No",NA,"Yes",NA,"Yes",NA,"Yes","Yes","No",NA,"No",NA,NA,"female","25-34",3,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,0,NA,NA,1,"Under 25%",NA,"Yes","2018",NA,NA,NA,"Black","Southeast"
1.270921148,"No","No","No","Yes","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
0.949993723,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Great Lakes"
1.123079184,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","35-44",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.870688853,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"female","45-54",1,NA,NA,"ADMINISTRATIVE SERVICES",NA,6,NA,NA,2,"Under 25%",NA,"Yes","2018",NA,NA,NA,NA,"Southeast"
1.105730947,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mid-Atlantic"
1.123079184,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No",NA,"No",NA,NA,"female","35-44",2,NA,NA,NA,NA,20,NA,NA,1,"Under 25%",NA,"Yes","2018",NA,NA,NA,"Other","South"
1.026665869,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"Yes",NA,"A friend or neighbor, or","female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
1.103333712,"No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"female","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Northwest"
1.137134843,"No","No","Yes","No","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"female","25-34",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","Southeast"
0.948914327,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"Southeast"
0.825599691,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"Yes",NA,"Close family member, such as a spouse, brother, child, parent, or grandchild","male","45-54",2,NA,NA,NA,"AGRICULTURE,FORESTRY,FISHING",NA,-50,1,NA,NA,NA,NA,"2018",NA,NA,250,"Other","Pacific Southwest"
0.856286639,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,23,3,NA,NA,NA,NA,"2018",NA,NA,12,"Black","Mid-Atlantic"
0.937564719,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.80242653,"No","No","No","No","No","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","45-54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","Great Lakes"
0.638974916,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","25-34",4,NA,NA,"UTILISATION, TRANSPORT, STORAGE",NA,15,NA,NA,1,"None",NA,"Yes","2018",NA,NA,NA,"White","Central Midwest"
1.352228073,"Yes","No","No","No","Yes","No","Yes","Yes","No","No","No",NA,"Yes",NA,"A friend or neighbor, or","female","25-34",3,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,7,NA,NA,1,"25 to 75%",NA,"Yes","2018",NA,NA,NA,"Black","New York-New Jersey"
0.738056471,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Central Midwest"
0.638974916,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Central Midwest"
1.139276164,"Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","18-24",1,NA,NA,"FINANCIAL INTERMEDIATION, REAL ESTATE",NA,0,NA,NA,1,"Under 25%",NA,NA,"2018",NA,0,NA,"Black","Mid-Atlantic"
1.137134843,"No","No","No","No","No",NA,"Yes","Yes","No","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
0.801618362,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Northwest"
1.449596072,"No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
0.80242653,"No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"Yes",NA,"A work colleague","male","45-54",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Great Lakes"
1.376247204,"No","No","No",NA,"Yes","No","No",NA,"No","No","No",NA,"No",NA,NA,"male","45-54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mountain and Plains"
1.026665869,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
0.940812014,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New England"
0.919406793,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
1.045310513,"Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","25-34",3,NA,NA,"PROFESSIONAL SERVICES",NA,1,NA,NA,1,"Under 25%",NA,NA,"2018",NA,NA,NA,"White","South"
1.012724082,"No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Central Midwest"
0.903385573,"No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New England"
0.937564719,"No","No","No","Yes","No","Yes","No","Yes","Yes","No","No",NA,"Yes",NA,"A friend or neighbor, or","male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.937564719,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",NA,"Yes",NA,"A stranger with a good business idea","male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
0.825599691,"No","No","No",NA,"No","Yes","Yes","No","Yes",NA,"No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Pacific Southwest"
0.919406793,"No","No","Yes","No","Yes","No","No","Yes","Yes","No","No",NA,"Yes",NA,"Close family member, such as a spouse, brother, child, parent, or grandchild","male","18-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","South"
0.989668756,"No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New York-New Jersey"
0.856286639,"No","No","No","Yes","No","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mid-Atlantic"
1.026665869,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","South"
1.139276164,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","18-24",11,NA,NA,"INFORMATION AND COMMUNICATION","RETAIL TRADE, HOTELS & RESTAURANTS",2,NA,1,1,"25 to 75%",NA,"Yes","2018",NA,1,1,"White","Mid-Atlantic"
1.193437684,"No","No","No","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Southeast"
1.035424448,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",NA,"Yes","No","No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
1.045310513,"No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
1.134595487,"Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No",NA,"Yes",NA,"A work colleague","male","25-34",3,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,4,NA,NA,4,"Under 25%",NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
0.949993723,"No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Great Lakes"
0.987293967,"No","No","No","No","Yes","No","No","No","Yes","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Great Lakes"
0.973294983,"No","No","Yes","No",NA,"No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
0.825599691,"No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"Pacific Southwest"
0.989668756,"No","No","No",NA,"No","No",NA,"No","Yes","No","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","New York-New Jersey"
1.134595487,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
0.989668756,"No","No","No","Yes","No","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","New York-New Jersey"
1.449596072,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","Pacific Southwest"
1.193437684,"Yes","No","No",NA,"Yes","Yes","Yes","No","No","Yes","No",NA,"No",NA,NA,"female","35-44",3,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,1,NA,NA,1,"None",NA,NA,"2018",NA,NA,NA,"Black","Southeast"
1.352228073,"No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","New York-New Jersey"
1.754342954,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,"PROFESSIONAL SERVICES",NA,0,2,NA,NA,NA,NA,"2018",NA,NA,8,"White","Mid-Atlantic"
1.035424448,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","35-44",2,NA,NA,"MINING,CONSTRUCTION",NA,15,NA,NA,3,"None",NA,NA,"2018",NA,5,NA,"White","Southeast"
1.137134843,"No","No","No","Yes","Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Southeast"
0.972740203,"Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No",NA,NA,"male","18-24",4,NA,NA,"WHOLESALE TRADE",NA,4,NA,NA,3,"Under 25%",NA,NA,"2018",NA,8,NA,"Other","Pacific Northwest"
1.026665869,"Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,"AGRICULTURE,FORESTRY,FISHING",NA,2,NA,NA,1,"Under 25%",NA,"Yes","2018",NA,1,NA,"White","South"
0.638974916,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"Central Midwest"
0.738056471,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Central Midwest"
0.953659783,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.576834934,"No","No","No","Yes","No","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mountain and Plains"
0.870688853,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
0.927190369,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,"Yes",NA,"A friend or neighbor, or","female","55-64",4,NA,NA,"MANUFACTURING",NA,25,NA,NA,1,"25 to 75%",NA,"Yes","2018",NA,NA,NA,"Black","Great Lakes"
1.1453574,"No","No","No",NA,"Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
0.825599691,"No","No","No","No","Yes","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
0.993683012,"No","No","No","Yes","Yes",NA,"Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Southeast"
1.21113577,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Northwest"
0.914926514,"No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
1.384511329,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
1.137134843,"No","No","No","No","No","Yes","No","No","Yes","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
0.83857778,"No","No","Yes","No","No","Yes","Yes","No","No","No","No",NA,"No",NA,NA,"male","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
1.308142417,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New England"
1.045310513,"No","No","No","Yes","Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.92800112,"No","No","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No",NA,NA,"female","55-64",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
1.196823668,"No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No",NA,"No",NA,NA,"female","35-44",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Great Lakes"
0.80242653,"No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","45-54",9,NA,NA,NA,"AGRICULTURE,FORESTRY,FISHING",NA,5,2,NA,NA,NA,NA,"2018",NA,NA,10,"White","Great Lakes"
0.993683012,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"Yes",NA,"Some other relative, kin, or blood relation","male","45-54",5,NA,NA,NA,"ADMINISTRATIVE SERVICES",NA,8,1,NA,NA,NA,NA,"2018",NA,NA,7,"Black","Southeast"
2.713751303,"No","No","Yes","Yes","No","No","No","Yes","No","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New England"
1.012724082,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Central Midwest"
0.972740203,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Northwest"
1.134595487,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Pacific Southwest"
0.83857778,"No","No","Yes","Yes","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
1.588097972,"No","No","No","Yes","No","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Central Midwest"
0.825599691,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","Pacific Southwest"
1.134595487,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Other","Pacific Southwest"
0.825599691,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,"WHOLESALE TRADE",NA,4,1,NA,NA,NA,NA,"2018",NA,NA,1,"White","Pacific Southwest"
0.919406793,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
1.352228073,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"female","25-34",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"New York-New Jersey"
0.948914327,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Black","Southeast"
0.878055943,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
0.919406793,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","18-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.825599691,"Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No",NA,"Yes",NA,"A friend or neighbor, or","male","45-54",4,NA,NA,"ADMINISTRATIVE SERVICES",NA,60,NA,NA,3,"None",NA,"Yes","2018",NA,30,NA,"White","Pacific Southwest"
1.139276164,"No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mid-Atlantic"
1.019134159,"No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No",NA,NA,"female","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mid-Atlantic"
1.332393478,"No","No","No","No","No","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Great Lakes"
1.153346192,"No","No","Yes","Yes","Yes","No","Yes","Yes","No",NA,"No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.910137938,"No","No","No","Yes","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","55-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New England"
1.332393478,"No","No","No","No","No","No","No","No","Yes","No","No",NA,"No",NA,NA,"female","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Great Lakes"
0.83857778,"No","No","No","No","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Pacific Southwest"
1.754342954,"No","No","Yes","No","Yes","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","25-34",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Mid-Atlantic"
0.878055943,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","South"
0.948914327,"No","No","No","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
0.953659783,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
0.953659783,"No","No","No","Yes","No","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","South"
1.018759263,"No","No","No","Yes","No","No","No","Yes","No","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"Hispanic","Great Lakes"
1.139276164,"No","No","No",NA,NA,"No","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"Mid-Atlantic"
0.739576484,"Yes","No","No","No","Yes","No","No","Yes","No","No","No",NA,"No",NA,NA,"female","55-64",2,NA,NA,"PROFESSIONAL SERVICES",NA,0,NA,NA,1,"None",NA,NA,"2018",NA,0,NA,"White","Mid-Atlantic"
0.973294983,"Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,0,NA,NA,2,"None",NA,"Yes","2018",NA,NA,NA,"White","Southeast"
1.441283305,"No","No","No","No","Yes","No","No","No","No","Yes","No",NA,"No",NA,NA,"female","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","New York-New Jersey"
0.993683012,"No","No","No","Yes","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"White","Southeast"
